index,symbol,message,timestamp_raw,timestamp_iso
44,IREN,$CLSK $IREN $CIFR short these profitless productless heaping piles of steaming shit Bearish,2025-11-12T01:24:52Z,2025-11-12T01:24:52+00:00
45,IREN,$CIFR $CLSK $IREN Bearish,2025-11-12T00:40:22Z,2025-11-12T00:40:22+00:00
46,IREN,$CLSK $IREN $CIFR short these profitless productless heaping piles of steaming shit Bearish,2025-11-12T00:40:22Z,2025-11-12T00:40:22+00:00
47,IREN,$IREN $CIFR,2025-11-12T00:36:48Z,2025-11-12T00:36:48+00:00
48,IREN,"$RUM $RUM $RDDT $SPY With the completion of the Northern Data acquisition, Rumble now has more GPUs and CPUs then $IREN valued at $18 billion (vs. $2 billion for Rumble) AND Tether agreed to $150 million in ad spending on Rumble to boost MAUs AND $250 million commitment to rent Rumble's GPUs. Bullish",2025-11-12T00:35:14Z,2025-11-12T00:35:14+00:00
49,IREN,$IREN 👀ing..,2025-11-12T00:33:46Z,2025-11-12T00:33:46+00:00
50,IREN,$IREN loosing a lot of money on this one. buy at $74! what to do?,2025-11-12T00:33:17Z,2025-11-12T00:33:17+00:00
51,IREN,$IREN what tha dual,2025-11-12T00:27:08Z,2025-11-12T00:27:08+00:00
52,IREN,$IREN Bullish,2025-11-12T00:09:51Z,2025-11-12T00:09:51+00:00
53,IREN,$IREN I have this crazy strange feeling this is going to rip tomorrow🍺 Bullish,2025-11-12T00:00:02Z,2025-11-12T00:00:02+00:00
54,IREN,$IREN Lost the 21 EMA and fast approaching the double top neck line of 50. Could be nothing. Could be something.,2025-11-11T23:58:18Z,2025-11-11T23:58:18+00:00
55,IREN,$IREN Hella Bullish Bullish,2025-11-11T23:21:03Z,2025-11-11T23:21:03+00:00
56,IREN,$IREN take care shorts it’s four days down and now the turn to up ⬆️ Bullish,2025-11-11T23:08:24Z,2025-11-11T23:08:24+00:00
57,IREN,$APLD $IREN $NBIS $BE One analyst Burry told some crap and entire folks begin selling it blindly whoever sold these four stocks are bigger fools I REMMEBER a quote bulls make money and bears like burry make money but only brainless pigs like whoever selling these recently get slaughtered Bullish,2025-11-11T22:56:19Z,2025-11-11T22:56:19+00:00
58,IREN,$IREN puts tomorrow if she stays under $59,2025-11-11T22:54:49Z,2025-11-11T22:54:49+00:00
59,IREN,$IREN $IREN Bullish,2025-11-11T22:43:37Z,2025-11-11T22:43:37+00:00
60,IREN,$IREN more dip?,2025-11-11T22:40:31Z,2025-11-11T22:40:31+00:00
61,IREN,$CIFR or $IREN and why?,2025-11-11T22:21:23Z,2025-11-11T22:21:23+00:00
62,IREN,$IREN Poor bag holders got bluffed to buy into the over hyped scam Bearish,2025-11-11T22:19:23Z,2025-11-11T22:19:23+00:00
63,IREN,"$IREN 65 wed, 72 th, 77 Friday Bullish",2025-11-11T22:19:23Z,2025-11-11T22:19:23+00:00
64,IREN,$IREN good news is coming be ready for huge run Bullish,2025-11-11T22:17:30Z,2025-11-11T22:17:30+00:00
65,IREN,$IREN will go up 50 % in only one day Bullish,2025-11-11T22:15:16Z,2025-11-11T22:15:16+00:00
66,IREN,"$IREN 65 wed, 72 th, 77 Friday Bullish",2025-11-11T22:12:45Z,2025-11-11T22:12:45+00:00
67,IREN,$IREN I can't stop winning in this stock market..... Bullish,2025-11-11T22:12:07Z,2025-11-11T22:12:07+00:00
68,IREN,"$IREN AMD CEO confirms AI and Data Center are in huge demand! 
Thus whole sector and AI related will 
be higher tomorrow! Bullish",2025-11-11T22:07:47Z,2025-11-11T22:07:47+00:00
69,IREN,$IREN,2025-11-11T21:53:22Z,2025-11-11T21:53:22+00:00
70,IREN,$IREN this is causing the AI meltdown these pre-revenue hype companies,2025-11-11T21:52:44Z,2025-11-11T21:52:44+00:00
71,IREN,$IREN who’s coming over?! $CRWV WE OWN THE LAND!!!! Bullish,2025-11-11T21:50:42Z,2025-11-11T21:50:42+00:00
72,IREN,"$BITF $RIOT $CLSK $IREN $CIFR Until Bitcoin goes back over 110k, the miners right now all just going up and down due to government shut down and job reports. 
 
They are good trading for now but hold long soon bitcoin will go back to 120k-130k its programmed, then 130k-150k realistically and if it does not bull run, still made money. Bullish",2025-11-11T21:50:39Z,2025-11-11T21:50:39+00:00
73,IREN,"$IREN buy this thing after correction , thank me later. What’s promising about IREN Strong theme alignment. IREN describes itself as a company building “next-generation data centres … powered by 100% renewable energy.” They target high-performance computing (HPC) workloads, AI training & inference, large GPU clusters. With the AI boom, infrastructure companies like IREN are in a favorable thematic space (AI + data centres + renewable energy) — a triple play. Large scale & growth potential. They have multiple sites: e.g., “Mackenzie 80 MW (11 Acres) in British Columbia”, “Childress 750 MW (420 Acres) in Texas”, “Sweetwater 2,000 MW under construction (>1,800 Acres) in Texas”. They report major contract wins. For example: they “Secures $9.7bn AI Cloud Contract with Microsoft”. They’re raising ARR (annual recurring revenue) targets: “Doubles AI Cloud to 23k GPUs, raises AI Cloud ARR target to >$500M”.",2025-11-11T21:48:03Z,2025-11-11T21:48:03+00:00
74,IREN,$CIFR $IREN that dude made u a BAGHOLDER too.,2025-11-11T21:40:21Z,2025-11-11T21:40:21+00:00
75,IREN,$CIFR $IREN 🚀🚀🚀🚀 Bullish,2025-11-11T21:40:21Z,2025-11-11T21:40:21+00:00
76,IREN,"$IREN $3.4 Billion in ARR ahead for just 16% of current capacity. When another contract is signed, this will blow through 100 and not look back. The number that goes to the bottom line will sky rocket. Can't wait.",2025-11-11T21:25:17Z,2025-11-11T21:25:17+00:00
77,IREN,"$IREN $CIFR $CRWV 🔥🔥🤑💵🚀🚀
Aths incoming, know what you own and accumulate more shs!!$ Bullish",2025-11-11T21:22:08Z,2025-11-11T21:22:08+00:00
