index,symbol,message,timestamp_raw,timestamp_iso
25,DGXX,"$DGXX garbage price action. 

21ema was resistance yesterday. 
Lost the 21ema D today. 

If we lost the low of last week, this could go back down to $3 support. 

ER will send it up or down. However it’s a shame to be down 40% from highs since ER will likely be 10-20% move. 

Was up 50k at the top across all accounts…. Don’t let us down who haven’t sold.",2025-11-11T20:11:58Z,2025-11-11T20:11:58+00:00
26,DGXX,"$DGXX Im bullish on the idea, nervous about the execution, if they come out with only the plan but no partner support and intention to add more dilution then I'll probably cut my losses and buy back later if dilution hits. They need 1.5B $ to achieve what they want Bullish",2025-11-11T19:59:07Z,2025-11-11T19:59:07+00:00
27,DGXX,$DGXX only another 22% to retrace before the buy zone. Nothing personal just fib levels. Bearish,2025-11-11T19:55:36Z,2025-11-11T19:55:36+00:00
28,DGXX,"$DGXX On the lookout for below 4 to add today or tomorrow, got enough right now unless if it gives another haircut to DCA.  Government reopen possibly this week for combo potential with ER and being below 4 would be pretty darn oversold. Bullish",2025-11-11T19:47:48Z,2025-11-11T19:47:48+00:00
29,DGXX,$DGXX Bullish,2025-11-11T19:45:12Z,2025-11-11T19:45:12+00:00
30,DGXX,$DGXX mgmt needs to announce something positive 2maro.,2025-11-11T19:40:07Z,2025-11-11T19:40:07+00:00
31,DGXX,"💎 LiquidTheta® Live Actionable Trade

Asset: $DGXX Contracts: $DGXX June 18, 2026 $5 Calls

Scale in: $2.14- $2.62
Scale out: $8.33-$14.28

Profit Potential : 87% ROI Blended

Join 💎 Here: liquidtheta.com",2025-11-11T19:40:06Z,2025-11-11T19:40:06+00:00
32,DGXX,$DGXX Do not buy until it breaks back under $3.30 Bearish,2025-11-11T19:31:50Z,2025-11-11T19:31:50+00:00
33,DGXX,$DGXX now at 110k shares total Bullish,2025-11-11T19:22:32Z,2025-11-11T19:22:32+00:00
34,DGXX,$DGXX 45k shares thank you Bullish,2025-11-11T19:21:32Z,2025-11-11T19:21:32+00:00
35,DGXX,$DGXX loved it at $6.50 hate it at $4.35,2025-11-11T19:21:12Z,2025-11-11T19:21:12+00:00
36,DGXX,$DGXX 🩸🩸🩸🩸🩸🩸🩸LFG,2025-11-11T19:19:40Z,2025-11-11T19:19:40+00:00
37,DGXX,"$DGXX Crossed 4.5, let's hope for the best",2025-11-11T18:33:49Z,2025-11-11T18:33:49+00:00
38,DGXX,$DGXX There are a couple material events on the horizon here.  Plan should be to buy/ add when the sector is in a pullback and volume is light.  Like today.  Perfect buying opp here today.💪🙏 Bullish,2025-11-11T18:30:21Z,2025-11-11T18:30:21+00:00
39,DGXX,$NUKK Nukkleus Lands $250 Million Funding Pact To Fuel Defense Tech Push $TSLA $BA $DGXX inkl.com/news/nukkleus-land... Bullish,2025-11-11T18:00:45Z,2025-11-11T18:00:45+00:00
40,DGXX,"$DGXX I bought it for $6 to stay or leave. PS I am willing to stay long term if there is a reasonable positive scenario, is there a reasonable positive scenario?",2025-11-11T17:52:44Z,2025-11-11T17:52:44+00:00
41,DGXX,"$DGXX Low volume stock getting hit extra hard by AI FUD on the news cycle with spoofed bids.  I really only entered yesterday and today so may not know the trend, but for such a low volume stock I find the call options buying today so far pretty funny even if it's super cheap so isn't much money, I would wager people think the ER is going to be good. Bullish",2025-11-11T17:41:57Z,2025-11-11T17:41:57+00:00
42,DGXX,"$DGXX Does anyone have a logical explanation for what is happening here? It has been on a huge rise in recent weeks and what we are seeing in recent days is only declines, 6.70 Is that all it can do?",2025-11-11T17:41:57Z,2025-11-11T17:41:57+00:00
43,DGXX,"$DGXX Does anyone have a logical explanation for what is happening here? It has been on a huge rise in recent weeks and what we are seeing in recent days is only declines, 6.70 Is that all it can do?",2025-11-11T17:31:45Z,2025-11-11T17:31:45+00:00
44,DGXX,$DGXX I got my last buys in today. No more cash until account receivables come in which is a few weeks away. Good luck to all holders as we find out the spefcifics going into 2026,2025-11-11T17:06:00Z,2025-11-11T17:06:00+00:00
45,DGXX,$DGXX anyone who’s selling and not buying right now Bullish,2025-11-11T16:50:48Z,2025-11-11T16:50:48+00:00
46,DGXX,Dip buy basket $CCCX $CRWV $NBIS $CRCL $DGXX,2025-11-11T16:28:09Z,2025-11-11T16:28:09+00:00
47,DGXX,$DGXX Look at all creeps coming out of the woodwork. Such a cesspool. Bullish,2025-11-11T16:09:47Z,2025-11-11T16:09:47+00:00
48,DGXX,"$DGXX crypto is done and gold/other assets still on the rise

You're basically giving them free money to cover their own losses

Sounds like a pyramid scheme to me really",2025-11-11T16:09:38Z,2025-11-11T16:09:38+00:00
49,DGXX,$DGXX is it done? 🧐🧐,2025-11-11T16:08:07Z,2025-11-11T16:08:07+00:00
50,DGXX,"$DGXX Buckle up, seems like earnings aren’t going to be positive!!! Someone always knows 🤦🏻‍♂️ 
If you’re in long term, we’re gonna see another good buying opportunity!",2025-11-11T16:07:34Z,2025-11-11T16:07:34+00:00
51,DGXX,$DGXX ah the old stairs up elevator down. Mutt going back to mid Sept prices in another 2 days the way its going. See how the afternoon goes,2025-11-11T16:02:23Z,2025-11-11T16:02:23+00:00
52,DGXX,$DGXX i wonder how long until people care.. as of right now.. no1 cares zz Bullish,2025-11-11T15:59:50Z,2025-11-11T15:59:50+00:00
53,DGXX,Dip buy basket : $CCCX $CRWV $NBIS $CRCL $DGXX Bullish,2025-11-11T15:47:05Z,2025-11-11T15:47:05+00:00
54,DGXX,"$DGXX yep, here come the notifications that it's down 🤣🤣🤣🤣🤣🤣 Bearish",2025-11-11T15:35:10Z,2025-11-11T15:35:10+00:00
55,DGXX,$DGXX 🤑🤑🤑🤑🤑🤑🩸🩸,2025-11-11T15:31:38Z,2025-11-11T15:31:38+00:00
56,DGXX,$DGXX and this thing is toast,2025-11-11T15:30:41Z,2025-11-11T15:30:41+00:00
57,DGXX,$DGXX what did Michel say yesterday that caused today’s dump?,2025-11-11T15:03:51Z,2025-11-11T15:03:51+00:00
58,DGXX,"$DGXX $APLD $WULF All of these are being walked down by MM's on very thin volume. Don't fall for their games, they want to scare you out of your positions. Add more on these dips or sit back and watch todays show Bullish",2025-11-11T14:58:20Z,2025-11-11T14:58:20+00:00
59,DGXX,"$DGXX I stand corrected.  Yesterday 4.80 was a good dip, but 4.50 was better today.  Got enough risk now for before earnings here, but I don't see why this wouldn't rebound. Bullish",2025-11-11T14:57:26Z,2025-11-11T14:57:26+00:00
60,DGXX,$DGXX reloaded,2025-11-11T14:57:02Z,2025-11-11T14:57:02+00:00
61,DGXX,$DGXX WTF? Bullish,2025-11-11T14:51:53Z,2025-11-11T14:51:53+00:00
62,DGXX,$DGXX Did CEO present yesterday at Curzio conference?,2025-11-11T14:44:50Z,2025-11-11T14:44:50+00:00
63,DGXX,$DGXX nice opening!,2025-11-11T14:38:00Z,2025-11-11T14:38:00+00:00
64,DGXX,"Enter: $DGXX Calls
Strike Price: $5
Expiry Date: DEC 19 2025 

Buy in Price: $1.10 - $1.25
Sell Price: $2.27
Profit : +106% (Turn every $1 into $2.06)

Want Profitable Real-Time Options Alerts? 
👉 moneygroup.us",2025-11-11T14:06:02Z,2025-11-11T14:06:02+00:00
65,DGXX,$DGXX buy Bullish,2025-11-11T13:22:04Z,2025-11-11T13:22:04+00:00
66,DGXX,$DGXX hmm buy before or after earnings?,2025-11-11T12:49:26Z,2025-11-11T12:49:26+00:00
67,DGXX,$DGXX Green Day today! Bullish,2025-11-11T12:09:27Z,2025-11-11T12:09:27+00:00
68,DGXX,$DGXX Don’t miss out on this train. 🚊 Bullish,2025-11-11T10:05:17Z,2025-11-11T10:05:17+00:00
69,DGXX,"$DGXX They are working on their new
Neocloudz platform..
Somebody got a sneak peek of it and posted it on X they’re still working onit . 
This is very exciting ! Bullish",2025-11-11T08:56:34Z,2025-11-11T08:56:34+00:00
70,DGXX,$DGXX this stock seems to dip before its run regardless I’m bullish on all the catalysts we have ahead of us Bullish,2025-11-11T05:42:14Z,2025-11-11T05:42:14+00:00
71,DGXX,"$DVLT If it makes you feel any better, $NUAI and $DGXX traded around -3 to -5% too. 

Were the only web 3, ai, data center scam though, cuz we had a strong PM, Lol

Let her cook",2025-11-11T02:39:25Z,2025-11-11T02:39:25+00:00
72,DGXX,"$DVLT Cruising up since Thursday and holding just fine with massive institutions piling in. Short if you want, but you keyboard warriors on stocktwits posting bearish things don’t know literal jackshit compared to these guys.

It is funny that some of you just can’t go to another page you’re bullish on and just gtfo rather than post all day on a ticker you have no position in.

I think I’m gonna go with them, not you. See you all in the morning!",2025-11-11T02:39:25Z,2025-11-11T02:39:25+00:00
