index,symbol,message,timestamp_raw,timestamp_iso
19,DGXX,$DGXX Bullish,2025-11-12T14:28:07Z,2025-11-12T14:28:07+00:00
20,DGXX,$DGXX Bullish,2025-11-12T14:14:27Z,2025-11-12T14:14:27+00:00
21,DGXX,"$DGXX Longs...keep in mind that price action in the markets are about the future....so regardless of what the company comes out with tomorrow, all I pwrsonañly want to hear out of their mouths is 'We have an exciting 2026' ahead of us!! Bullish",2025-11-12T14:10:01Z,2025-11-12T14:10:01+00:00
22,DGXX,"$DGXX Algos took advantage of the sector weakness and low volume yesterday...which created a batch of impatient traders.

Let's see what today brings. Bullish",2025-11-12T13:52:42Z,2025-11-12T13:52:42+00:00
23,DGXX,"$DGXX Here we are talking about $50 soon. There was someone here who talked about $200 in 2030, and when I ask an artificial intelligence, it tells me $9 in 10 years. Can someone explain that to me...?",2025-11-12T12:41:10Z,2025-11-12T12:41:10+00:00
24,DGXX,"$DGXX DGXX’s ARMS 200 modular pods and the associated NeoCloudz GPU‑as‑a‑service platform are designed to monetize high‑performance compute in a fundamentally different way from the giga‑watt campuses being developed by its mining peers.  Below is an AI assisted assessment of the revenue opportunities and the strategic value of the modular, potentially patent‑protected architecture.

Revenue‑generation opportunities:

1)  1 MW ARMS 200 pods with 256 GPUs

         Each ARMS 200 module is self‑contained: it provides 1 MW of critical power, is equipped to host up to 256 NVIDIA B200/B300 GPUs and uses liquid cooling with dual‑path power redundancy .  Because the pods are Tier‑III certified and designed for rapid deployment , they can be brought online far faster than traditional data‑centres.  High‑density GPU pods can command premium rental rates because tenants pay for compute rather than just space and power.",2025-11-12T07:57:34Z,2025-11-12T07:57:34+00:00
25,DGXX,$HIVE $DGXX Do you think there will be a pump when they release their Q3 financials?,2025-11-12T07:13:45Z,2025-11-12T07:13:45+00:00
26,DGXX,"Enter: $DGXX Calls
Strike Price: $5
Expiry Date: DEC 19 2025 

Buy in Price: $0.80 - $0.90
Sell Price: $1.50
Profit : +87% (Turn every $1 into $1.87)

Want Profitable Real-Time Options Alerts? 
👉 moneygroup.us",2025-11-12T00:09:05Z,2025-11-12T00:09:05+00:00
27,DGXX,"$DGXX Company has no debt, $85mil in cash/ crypto and has 185mw of AI cloud capacity RIGHT NOW!!  Brining more online Q1 What am I missing?? Bullish",2025-11-12T00:01:51Z,2025-11-12T00:01:51+00:00
28,DGXX,$DGXX it is just normal! 50 soon ! Bullish,2025-11-11T23:21:32Z,2025-11-11T23:21:32+00:00
29,DGXX,"$DGXX Damn, my account is down $300K in two days 🤦🏻‍♂️
Not selling, but DAMN!!!! Bullish",2025-11-11T23:05:00Z,2025-11-11T23:05:00+00:00
30,DGXX,$DGXX still holding 13k+ shares. They can do whatever they want. This thing is undervalued. See you at 20+ within 12-18,2025-11-11T22:44:25Z,2025-11-11T22:44:25+00:00
31,DGXX,"$DGXX Should there be dilution? And if so, when?",2025-11-11T21:53:38Z,2025-11-11T21:53:38+00:00
32,DGXX,$DGXX 🥺,2025-11-11T21:08:45Z,2025-11-11T21:08:45+00:00
33,DGXX,$DGXX tested $4.08 which it spiked down to the other day. Consider that a +.,2025-11-11T21:01:29Z,2025-11-11T21:01:29+00:00
34,DGXX,$DGXX im going to look at the bright side.. the HPCs sector might finish imploding and turn bullish right when dgxx releases financials.. better than having it implode the day we release.  Good financials + iren running could be nice Bullish,2025-11-11T20:56:36Z,2025-11-11T20:56:36+00:00
35,DGXX,$DGXX This paper is getting fisted... Bullish,2025-11-11T20:45:16Z,2025-11-11T20:45:16+00:00
36,DGXX,$DGXX just pull the shade down and close her up for the night,2025-11-11T20:45:02Z,2025-11-11T20:45:02+00:00
37,DGXX,$DGXX They're bleeding to death. Do you think it'll be okay in the end?,2025-11-11T20:31:31Z,2025-11-11T20:31:31+00:00
38,DGXX,$DGXX im sure itll be fine but this was a really bad experience holding this.  Multiple round trips back and forth,2025-11-11T20:31:31Z,2025-11-11T20:31:31+00:00
39,DGXX,$DGXX earnings must be great then 💀,2025-11-11T20:28:51Z,2025-11-11T20:28:51+00:00
40,DGXX,$DGXX How much do they mine?,2025-11-11T20:21:09Z,2025-11-11T20:21:09+00:00
41,DGXX,$DGXX from being up $30K to being down -$5K. Port blown. Company is trash,2025-11-11T20:18:59Z,2025-11-11T20:18:59+00:00
42,DGXX,$DGXX im sure itll be fine but this was a really bad experience holding this.  Multiple round trips back and forth,2025-11-11T20:17:46Z,2025-11-11T20:17:46+00:00
43,DGXX,$DGXX bounce at $ 4 and go up Higher 👃👀 finviz.com/quote.ashx?t=DGXX Bullish,2025-11-11T20:12:50Z,2025-11-11T20:12:50+00:00
44,DGXX,$DGXX ... beauty... 👃👀 finviz.com/quote.ashx?t=DGXX Bullish,2025-11-11T20:12:50Z,2025-11-11T20:12:50+00:00
45,DGXX,"$DGXX garbage price action. 

21ema was resistance yesterday. 
Lost the 21ema D today. 

If we lost the low of last week, this could go back down to $3 support. 

ER will send it up or down. However it’s a shame to be down 40% from highs since ER will likely be 10-20% move. 

Was up 50k at the top across all accounts…. Don’t let us down who haven’t sold.",2025-11-11T20:11:58Z,2025-11-11T20:11:58+00:00
46,DGXX,"$DGXX Im bullish on the idea, nervous about the execution, if they come out with only the plan but no partner support and intention to add more dilution then I'll probably cut my losses and buy back later if dilution hits. They need 1.5B $ to achieve what they want Bullish",2025-11-11T19:59:07Z,2025-11-11T19:59:07+00:00
47,DGXX,$DGXX only another 22% to retrace before the buy zone. Nothing personal just fib levels. Bearish,2025-11-11T19:55:36Z,2025-11-11T19:55:36+00:00
48,DGXX,"$DGXX On the lookout for below 4 to add today or tomorrow, got enough right now unless if it gives another haircut to DCA.  Government reopen possibly this week for combo potential with ER and being below 4 would be pretty darn oversold. Bullish",2025-11-11T19:47:48Z,2025-11-11T19:47:48+00:00
49,DGXX,$DGXX Bullish,2025-11-11T19:45:12Z,2025-11-11T19:45:12+00:00
50,DGXX,$DGXX mgmt needs to announce something positive 2maro.,2025-11-11T19:40:07Z,2025-11-11T19:40:07+00:00
51,DGXX,"💎 LiquidTheta® Live Actionable Trade

Asset: $DGXX Contracts: $DGXX June 18, 2026 $5 Calls

Scale in: $2.14- $2.62
Scale out: $8.33-$14.28

Profit Potential : 87% ROI Blended

Join 💎 Here: liquidtheta.com",2025-11-11T19:40:06Z,2025-11-11T19:40:06+00:00
52,DGXX,$DGXX Do not buy until it breaks back under $3.30 Bearish,2025-11-11T19:31:50Z,2025-11-11T19:31:50+00:00
53,DGXX,$DGXX now at 110k shares total Bullish,2025-11-11T19:22:32Z,2025-11-11T19:22:32+00:00
54,DGXX,$DGXX 45k shares thank you Bullish,2025-11-11T19:21:32Z,2025-11-11T19:21:32+00:00
55,DGXX,$DGXX loved it at $6.50 hate it at $4.35,2025-11-11T19:21:12Z,2025-11-11T19:21:12+00:00
56,DGXX,$DGXX 🩸🩸🩸🩸🩸🩸🩸LFG,2025-11-11T19:19:40Z,2025-11-11T19:19:40+00:00
57,DGXX,"$DGXX Crossed 4.5, let's hope for the best",2025-11-11T18:33:49Z,2025-11-11T18:33:49+00:00
58,DGXX,$DGXX There are a couple material events on the horizon here.  Plan should be to buy/ add when the sector is in a pullback and volume is light.  Like today.  Perfect buying opp here today.💪🙏 Bullish,2025-11-11T18:30:21Z,2025-11-11T18:30:21+00:00
59,DGXX,"$DGXX I bought it for $6 to stay or leave. PS I am willing to stay long term if there is a reasonable positive scenario, is there a reasonable positive scenario?",2025-11-11T17:52:44Z,2025-11-11T17:52:44+00:00
60,DGXX,"$DGXX Low volume stock getting hit extra hard by AI FUD on the news cycle with spoofed bids.  I really only entered yesterday and today so may not know the trend, but for such a low volume stock I find the call options buying today so far pretty funny even if it's super cheap so isn't much money, I would wager people think the ER is going to be good. Bullish",2025-11-11T17:41:57Z,2025-11-11T17:41:57+00:00
61,DGXX,"$DGXX Does anyone have a logical explanation for what is happening here? It has been on a huge rise in recent weeks and what we are seeing in recent days is only declines, 6.70 Is that all it can do?",2025-11-11T17:41:57Z,2025-11-11T17:41:57+00:00
62,DGXX,"$DGXX Does anyone have a logical explanation for what is happening here? It has been on a huge rise in recent weeks and what we are seeing in recent days is only declines, 6.70 Is that all it can do?",2025-11-11T17:31:45Z,2025-11-11T17:31:45+00:00
63,DGXX,$DGXX I got my last buys in today. No more cash until account receivables come in which is a few weeks away. Good luck to all holders as we find out the spefcifics going into 2026,2025-11-11T17:06:00Z,2025-11-11T17:06:00+00:00
64,DGXX,$DGXX anyone who’s selling and not buying right now Bullish,2025-11-11T16:50:48Z,2025-11-11T16:50:48+00:00
65,DGXX,Dip buy basket $CCCX $CRWV $NBIS $CRCL $DGXX,2025-11-11T16:28:09Z,2025-11-11T16:28:09+00:00
66,DGXX,$DGXX Look at all creeps coming out of the woodwork. Such a cesspool. Bullish,2025-11-11T16:09:47Z,2025-11-11T16:09:47+00:00
67,DGXX,"$DGXX crypto is done and gold/other assets still on the rise

You're basically giving them free money to cover their own losses

Sounds like a pyramid scheme to me really",2025-11-11T16:09:38Z,2025-11-11T16:09:38+00:00
68,DGXX,$DGXX is it done? 🧐🧐,2025-11-11T16:08:07Z,2025-11-11T16:08:07+00:00
69,DGXX,"$DGXX Buckle up, seems like earnings aren’t going to be positive!!! Someone always knows 🤦🏻‍♂️ 
If you’re in long term, we’re gonna see another good buying opportunity!",2025-11-11T16:07:34Z,2025-11-11T16:07:34+00:00
70,DGXX,$DGXX ah the old stairs up elevator down. Mutt going back to mid Sept prices in another 2 days the way its going. See how the afternoon goes,2025-11-11T16:02:23Z,2025-11-11T16:02:23+00:00
